,索引,姓名,科室名称,科室标准名称,省（市）,市（区）,医院名称,职位,链接,标准科室名称
761,45998,普通门诊,整形外科门诊,整形外科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=5758eb64-4045-4843-bf87-9dcca95f9065000&hospDeptId=b8d62498-d086-49bb-a4ad-4cb0bdcb1454000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,整形外科
762,46067,卜云芸,超声诊断科门诊,超声诊断科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8d99e4ee-5c38-4878-be56-5d160bb8197d000&hospDeptId=8e7a146c-23b2-483b-9900-761fb224eed4000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,超声诊断科
763,46128,李银丽,急诊内科专家,急诊内科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2f8c4184-871f-420d-a8e6-55e50d23f76e000&hospDeptId=c6423115-acea-496c-97a4-e48a842cbaee000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,急诊内科
764,46154,魏以桢,心外科,心外科,北京,西城区,中国医学科学院阜外医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=1e69cfec-8bae-49cb-bf2c-50c380e0934c000&hospDeptId=a7720311-07b2-4b32-81f9-32dd27b39292000&hospId==6cd18b19-e0f1-401e-af06-4ae636bf6c4c00,心外科
765,46313,张勇,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=607ef980-8456-4ebd-a937-6b01f250f367000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
766,46342,肇龙,小儿眼科,小儿眼科,北京,西城区,北京大学第一医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=61f26eb7-98a8-45ca-8af1-cbbcdab8d820000&hospDeptId=6566dee8-c8c7-4053-86a5-a6f92bfd2b46000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,小儿眼科
767,46408,顾健伟,中西医结合科,中医结合科,北京,东城区,北京同仁堂王府井中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=00ed2f0c-1ac3-43f0-91b2-4da4401017b1000&hospDeptId=9a78e5d8-f69a-42c0-b67e-a92506337e07000&hospId==404b4b69-0f38-4b9b-8a6d-9edfb42a5d2100,中医结合科
768,46461,张雪松,皮肤科专家,皮肤科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=91ad5a39-3fff-4c19-a5b0-e0ebef346b38000&hospDeptId=91e25ed7-1f13-4acb-b1af-1e1fe8b9b790000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,皮肤科
769,46510,口腔科门诊普通号,口腔科门诊,口腔科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=438c5359-e706-49db-9d8f-74bb35d735a1000&hospDeptId=56a8a3fe-3bea-40ad-b7e9-e3834e02ae40000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,口腔科
770,46748,张成海,胃肠肿瘤外科,胃肠肿瘤外科,北京,海淀区,北京大学肿瘤医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f959e4d1-28cb-4ce5-8283-b791d744c66c000&hospDeptId=a1c11039-43fd-43f4-8039-26a25a3ce8b3000&hospId==444324d1-708d-4169-8165-b694fd4550de00,胃肠肿瘤外科
771,46791,王萍,呼吸内科,呼吸内科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4d0dd16d-f2cf-4648-aa0c-7c8f50462d34000&hospDeptId=1b40731f-724f-4aa2-9a1e-243b4ee76ea8000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,呼吸内科
772,46836,刘晓红,儿科,儿科,北京,西城区,首都医科大学附属北京友谊医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c829ea20-f65b-41b1-842c-d7d0d5b39c0e000&hospDeptId=656d50c1-4ef1-4fd1-8466-f2db8fcc5822000&hospId==54e68522-c49a-4ca9-bba2-e8faf76a71b200,儿科
773,46889,刘晓晴,肺部肿瘤内科,肺部肿瘤内科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0e8006a3-7185-4b74-8389-d61fbc272983000&hospDeptId=c8303ddd-836b-45e1-9893-ebe71405bd9a000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,肺部肿瘤内科
774,46906,脊柱外科1门诊,脊柱外科,脊柱外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=a079c930-d7e6-4f41-8409-4009e60caf10000&hospDeptId=37bae5f8-b1f4-4c5d-88f1-7a8532fc088e000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,脊柱外科
775,46958,霍丽荣,脑病专家,脑病科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=6f937475-d30a-475c-98e0-938e78627c78000&hospDeptId=5b2a583b-113f-4fd8-9ebb-30fa9a42ccba000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,脑病科
776,47046,王瑞娟,呼吸内科,呼吸内科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4dbdddc2-bf66-4208-88d5-d54fe1f5eb91000&hospDeptId=1b40731f-724f-4aa2-9a1e-243b4ee76ea8000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,呼吸内科
777,47156,王集生,神经外科,神经外科,北京,丰台区,首都医科大学附属北京天坛医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=CCF26DB04EBD1DF9E040A8C0790228AB000?hos&hospDeptId=CCF26DB04E6E1DF9E040A8C0790228AB000&hos&hospId==3c6a981b-fe49-4851-90b5-5dc0978a152900,神经外科
778,47178,李安信,皮肤性病科,皮肤性病科,北京,丰台区,解放军总医院第五医学中心（原302医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=44b0c484-da45-434c-98a3-47fe6bd04ee3000&hospDeptId=85f095ca-3abf-459a-b120-0ebe2a9aa1f2000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,皮肤性病科
779,47218,高云阁,肿瘤科,肿瘤科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f221c75a-7783-473e-a82b-179cb2efc77a000&hospDeptId=f72b75d0-69cf-4144-ad87-aa27c4dc3556000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,肿瘤科
780,47239,郑毅,小儿精神科,小儿精神科,北京,西城区,北京安定医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97ac78f6-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=c7071abb-5170-4b1e-9f88-e92475c71af7000&hospId==f9612a1e-ad7c-4b5b-bc0b-db3caad78ca600,小儿精神科
781,47247,韩小弟,神经外科,神经外科,北京,东城区,北京天坛普华医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=560848b1-e51b-480b-a647-94ee9b5eea7a000&hospDeptId=2cfd935f-5bcc-44af-ab11-c2629c43c5bd000&hospId==14e2e5a4-2fe7-4af4-aa63-3e9d49f13d6700,神经外科
782,47276,推拿科(理疗室)普通号,推拿科(理疗室),推拿科(理疗室),北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=ac3bc795-b1d6-4296-ad00-b0018167cb05000&hospDeptId=061ae1c0-e30a-4473-80d8-27d4287896e4000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,推拿科(理疗室)
783,47455,许润三,中医妇科门诊,中医妇科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97abf7c4-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=98655fd4-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,中医妇科
784,47528,李银丽,脑病专家,脑病科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2f8c4184-871f-420d-a8e6-55e50d23f76e000&hospDeptId=5b2a583b-113f-4fd8-9ebb-30fa9a42ccba000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,脑病科
785,47567,郭兮恒,呼吸科,呼吸科,北京,朝阳区,首都医科大学附属北京朝阳医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=87471672-1675-439c-835d-d9ebe7bc39fb000&hospDeptId=2671fbf4-ce39-4267-b940-d066702f88f1000&hospId==34250b55-2a8b-474a-95e9-48150516d7a500,呼吸科
786,47605,韦晓昱,妇科,妇科,北京,朝阳区,北京五洲妇儿医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8f02ee5b-3400-4473-a679-31822e87e4ca000&hospDeptId=b5af60cc-5df0-4ab2-a3db-52b6629b216c000&hospId==5eeb8011-c8e1-413a-8477-c4b71c33280a00,妇科
787,47630,庞秀琴,眼外伤,眼外伤科,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=82cf788b-1747-4004-801d-70a2b9932168000&hospDeptId=a075e0ac-79be-406a-9aa7-aecd332de550000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼外伤科
788,47674,曲军,普通外科门诊,普通外科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=24c81ad5-7b87-4588-acbc-644ad3f95d43000&hospDeptId=3eb88b05-636f-47cd-9133-ce2ef0652d0f000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,普通外科
789,47803,王希林,精神科,精神科,北京,西城区,北京星宜诊所,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2905f525-bafc-4a10-bdeb-dda3daefb0f3000&hospDeptId=81410536-369c-4b23-a625-5f7e05537a57000&hospId==7e189dac-7fda-4f2b-86d0-50fa089566d000,精神科
790,47837,陈晔,口腔科,口腔科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=72568277-cfe4-4039-bc1a-a929b91e9b97000&hospDeptId=bc9244a9-f3f4-4b00-b78e-f7be0e85bf1a000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,口腔科
791,48048,刘柳华,超声科,超声科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e3c2fa40-2834-4335-b1d8-13528162d0d6000&hospDeptId=7c3a65ef-5b10-4a71-9ffe-d0f8ee89d7a7000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,超声科
792,48089,崔少杰,神经外科,神经外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=98c91f42-ced5-4842-8e2d-f9fe7fda3059000&hospDeptId=dace4b69-9ece-4f32-8049-d0bbdfc9734b000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,神经外科
793,48110,心血管门诊普通号,心血管门诊,心血管科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=5bae59b2-658b-4a77-a247-da087a19d3f5000&hospDeptId=0ebdcb40-721f-4e66-8b9e-0aa6a87b7211000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
794,48159,针灸科普通号,针灸科,针灸科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=3d4a3e05-4362-406d-a754-831496c102c9000&hospDeptId=3d1c828e-8d79-4f98-a979-538943e02730000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,针灸科
795,48182,臧红革,妇科,妇科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ac82024f-80e8-466d-8bf8-355d214df3a0000&hospDeptId=3eb656de-9694-4e4e-bb34-da8f1cf32abb000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,妇科
796,48185,神经外科普通号,神经外科,神经外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=5da83f30-f84f-4b3d-ba45-10cd2ee73b53000&hospDeptId=dace4b69-9ece-4f32-8049-d0bbdfc9734b000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,神经外科
797,48278,王巍,呼吸科专家,呼吸科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cc648d98-c84d-4cce-97bd-1bf0ca7584f5000&hospDeptId=17757c16-2e60-423c-a174-82100c84ba47000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,呼吸科
798,48306,普通门诊,疝专科门诊,疝病科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=87a29e80-dd3e-45b6-a125-084e36ddd530000&hospDeptId=17725a39-e437-4df5-876c-671b04c62ab3000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,疝病科
799,48362,疮疡血管外科门诊普通号,疮疡血管外科门诊,疮疡血管外科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=89cae139-4568-42f1-b62c-1b4e76cb8278000&hospDeptId=d8cdff11-1d21-492a-b635-a75713559ba6000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,疮疡血管外科
800,48405,刘畅,老年病科专家门诊,老年病科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=00cf3e35-8f75-4c0f-a182-f7c405acb426000&hospDeptId=4351368a-4e1a-4385-8750-d59643f12bf3000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,老年病科
801,48460,苏工,心内科及冠心病门诊,心内科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cd9cc977-5c45-4956-8ce6-f7ad0bc0dfd7000&hospDeptId=d5ac1cb2-2ec5-42f8-bf29-001ef8c4c8b0000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心内科
802,48472,汪伶伶,特需内科门诊,特需内科,北京,朝阳区,首都儿科研究所附属儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=83a676ec-78ac-4c07-93a0-21100ee5c9b0000&hospDeptId=60454536-aa2c-44d9-ac78-b58c72a9118a000&hospId==3656053a-8313-4ac1-9d6a-5af70382f46200,特需内科
803,48518,王肖泽,普通外科门诊,普通外科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=eafdb733-eec6-4de0-8b11-4da566708682000&hospDeptId=8afbdab9-4272-41b8-8105-3f98335dd1d1000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,普通外科
804,48531,马金辉,骨科门诊,骨科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=fac3dcc0-ca04-4f62-bf8b-2badfcb0a213000&hospDeptId=9864ee89-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,骨科
805,48542,李辉,肛肠科,肛肠科,北京,朝阳区,北京亚运村中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=70b3adcc-39b6-45a7-a19b-a8adf24dc40e000&hospDeptId=29f923b0-0324-4a47-ab90-3e2494a393fe000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,肛肠科
806,48553,周志明,心外科,心外科,北京,朝阳区,首都医科大学附属北京安贞医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=9757a78a-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=979334fa-42ed-486a-b8ac-e39d2fd0d5eb000&hospId==82e2981c-9b46-4fe0-affc-c52109994fd500,心外科
807,48572,于晓兰,妇科门诊,妇科,北京,西城区,北京大学第一医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8d6ed81a-0589-4067-ab48-cbe20506e6d6000&hospDeptId=1253221f-207c-4786-a8e4-1dffbc76e4de000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,妇科
808,48577,郝玉琴,皮肤科,皮肤科,北京,朝阳区,北京亚运村中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c3e8d5a6-2cb1-47d5-b505-0d249a2cee87000&hospDeptId=e38f2442-53af-419c-9926-aec8a84b7b31000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,皮肤科
809,48691,倪磊,中医科,中医科,北京,朝阳区,固生堂北京中海中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f6c0d9c4-c139-45bb-93a3-9abe216c7d5e000&hospDeptId=744628ac-b73b-4b0b-b2c2-de3dfa2f3dc0000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医科
810,48711,姜国调,皮科门诊,皮科,北京,东城区,北京协和医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=59da09c6-163a-4def-be03-e8baadae9e48000&hospDeptId=cbb3dc5a-4338-4934-abb5-05eb8f9de421000&hospId==17634310-b567-4d21-8a02-20dc15e90da500,皮科
811,48761,王玉雯,妇科,妇科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8a0d4815-a226-4874-8e5d-ebbae12387cc000&hospDeptId=35de9835-dc9a-4b9a-a3e2-2712c747ea1d000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,妇科
812,48828,段学章,放疗科,放疗科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=a0deb081-0ec0-4193-b17c-65cb01750d77000&hospDeptId=1e325737-40ae-41b0-852f-683a5474c1b3000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,放疗科
813,48857,王斌,介入血管科门诊,介入血管科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ba271d38-0990-46fe-b211-d91f50f38638000&hospDeptId=b6b394a9-21b1-4d0f-810d-84e939c0552b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,介入血管科
814,48880,边永君,呼吸门诊,呼吸科,北京,西城区,中国中医科学院广安门医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=dcf4dc89-cf2c-4c0a-8a8d-25e1228d3167000&hospDeptId=d4edafd6-bba4-432a-8a18-7f620a9ea309000&hospId==0d9e9586-281f-423a-958f-ad1ca4cda22e00,呼吸科
815,48914,心胸外科普通号,胸外科,胸外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=19ea950d-6a76-4574-9b95-2e9c8a890afe000&hospDeptId=efdad7df-f6ef-4a91-9e38-c82c7569cbda000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,胸外科
816,48931,王加涛,眼科,眼科,北京,东城区,北京华尔眼科医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=3ce81e20-66fa-42f3-b148-5b77270d8dc7000&hospDeptId=6e5a6fb3-bea1-4c3b-8194-c16c79a12371000&hospId==f351f37e-640f-44e4-aa49-568dd40b6b9f00,眼科
817,48970,刘建军,皮肤科,皮肤科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ba7c1c3f-2643-4067-9735-6907a13b8dc6000&hospDeptId=03a8f625-e3cb-4ac3-9990-ecadba6ecd33000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,皮肤科
818,49026,应玉华,产科门诊,产科,北京,石景山区,清华大学玉泉医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=70575e57-9095-4835-b3f2-2037c8fcb5e2000&hospDeptId=1e7511ef-f292-4b16-8769-34327908a5b9000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,产科
819,49126,闫澍,口腔种植门诊,口腔种植科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=39c9bf44-087a-47ec-bfee-5e15360bbf8c000&hospDeptId=babce123-d833-43e9-86c7-48499cef5309000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,口腔种植科
820,49142,普通外科普通号,普通外科,普通外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=0f73aca5-f216-4c37-8ea3-a36e05e92638000&hospDeptId=5400a73d-7728-40ca-8682-e1927692dcaa000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,普通外科
821,49164,王文洁,口腔修复门诊,口腔修复科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=827f0eb3-78e6-48fd-abfd-fd81ebf437dc000&hospDeptId=e810ff60-e335-4751-91f9-cfac48cdb12e000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,口腔修复科
822,49165,何军琴,中医科,中医科,北京,朝阳区,北京妇产医院东院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=fecb3775-9012-4bcf-8547-ee50d3e472d8000&hospDeptId=3fb60bbf-3fb3-4371-a4ec-7af22f5bddaf000&hospId==90908bbf-6568-4471-be71-91f6e79eb50500,中医科
823,49210,马蕾,皮肤病与性病科门诊,皮肤病与性病科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97ad1a56-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=980977d4-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,皮肤病与性病科
824,49228,常新庭,浅表性胃炎科,浅表性胃炎科,北京,西城区,北京德胜门中医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=25880ecb-2baa-4541-bf76-19300e666d84000&hospDeptId=c5c8776c-5717-4bf7-8e4a-8f7f8d81749e000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,浅表性胃炎科
